Device ID,Device Name,Asset ID (Container),Status,Last Seen,Latitude,Longitude,Temperature (°C),Door Status,Power Status,Battery Level (%),Error Codes,Data Source,Raw Data (JSON)
"CRIU2023296","CRIU2023296","CRIU2023296","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.741331","-118.269039","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""CRIU2023296"",""ExtPower"":false,""DoorState"":""closed"",""DeviceTemp"":""22.2"",""GPSLatitude"":""33.741331"",""LastAssetID"":""CRIU2023296"",""GPSLongitude"":""-118.269039"",""BatteryVoltage"":""7.62""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""6.1"",""AssetID"":""CRIU2023296"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:28:25.103Z"",""EventDtm"":""2025-11-03T11:28:25.103Z""}}}"
"RWAU2402522","RWAU2402522","RWAU2402522","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.742525","-118.270477","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""RWAU2402522"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""22.9"",""GPSLatitude"":""33.742525"",""LastAssetID"":""RWAU2402522"",""GPSLongitude"":""-118.270477"",""BatteryVoltage"":""7.74""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""10.3"",""AssetID"":""RWAU2402522"",""ReeferAlarms"":[{""Active"":true,""RCAlias"":""TEMP_HIGH_46"",""OemAlarm"":687}]},""MessageData"":{""AppDtm"":""2025-11-03T11:27:23.214Z"",""EventDtm"":""2025-11-03T11:27:23.214Z""}}}"
"JWWU5090652","JWWU5090652","JWWU5090652","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.74381","-118.272733","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""JWWU5090652"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""33.6"",""GPSLatitude"":""33.743810"",""LastAssetID"":""JWWU5090652"",""GPSLongitude"":""-118.272733"",""BatteryVoltage"":""8.70""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""19.5"",""AssetID"":""JWWU5090652"",""ReeferAlarms"":[{""Active"":true,""RCAlias"":""TEMP_HIGH_85"",""OemAlarm"":211}]},""MessageData"":{""AppDtm"":""2025-11-03T11:27:43.998Z"",""EventDtm"":""2025-11-03T11:27:43.998Z""}}}"
"TRIU6681326","TRIU6681326","TRIU6681326","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.73918","-118.271414","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""TRIU6681326"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""28.2"",""GPSLatitude"":""33.739180"",""LastAssetID"":""TRIU6681326"",""GPSLongitude"":""-118.271414"",""BatteryVoltage"":""7.65""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""13.4"",""AssetID"":""TRIU6681326"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:27:35.801Z"",""EventDtm"":""2025-11-03T11:27:35.801Z""}}}"
"DRYU2617885","DRYU2617885","DRYU2617885","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.740962","-118.26844","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""DRYU2617885"",""ExtPower"":false,""DoorState"":""open"",""DeviceTemp"":""30.6"",""GPSLatitude"":""33.740962"",""LastAssetID"":""DRYU2617885"",""GPSLongitude"":""-118.268440"",""BatteryVoltage"":""7.88""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""16.6"",""AssetID"":""DRYU2617885"",""ReeferAlarms"":[{""Active"":true,""RCAlias"":""TEMP_HIGH_77"",""OemAlarm"":526}]},""MessageData"":{""AppDtm"":""2025-11-03T11:27:49.553Z"",""EventDtm"":""2025-11-03T11:27:49.553Z""}}}"
"BSIU9155058","BSIU9155058","BSIU9155058","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.745892","-118.271665","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""BSIU9155058"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""18.1"",""GPSLatitude"":""33.745892"",""LastAssetID"":""BSIU9155058"",""GPSLongitude"":""-118.271665"",""BatteryVoltage"":""7.75""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""18.0"",""AssetID"":""BSIU9155058"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:27:52.018Z"",""EventDtm"":""2025-11-03T11:27:52.018Z""}}}"
"HDMU5572510","HDMU5572510","HDMU5572510","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.74168","-118.272616","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""HDMU5572510"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""34.7"",""GPSLatitude"":""33.741680"",""LastAssetID"":""HDMU5572510"",""GPSLongitude"":""-118.272616"",""BatteryVoltage"":""8.98""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""12.4"",""AssetID"":""HDMU5572510"",""ReeferAlarms"":[{""Active"":true,""RCAlias"":""TEMP_HIGH_48"",""OemAlarm"":705}]},""MessageData"":{""AppDtm"":""2025-11-03T11:28:33.487Z"",""EventDtm"":""2025-11-03T11:28:33.486Z""}}}"
"TDRU7155407","TDRU7155407","TDRU7155407","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.746003","-118.277185","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""TDRU7155407"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""25.1"",""GPSLatitude"":""33.746003"",""LastAssetID"":""TDRU7155407"",""GPSLongitude"":""-118.277185"",""BatteryVoltage"":""7.59""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""13.2"",""AssetID"":""TDRU7155407"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:26:46.198Z"",""EventDtm"":""2025-11-03T11:26:46.198Z""}}}"
"TRIU6680079","TRIU6680079","TRIU6680079","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.747883","-118.269863","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""TRIU6680079"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""27.9"",""GPSLatitude"":""33.747883"",""LastAssetID"":""TRIU6680079"",""GPSLongitude"":""-118.269863"",""BatteryVoltage"":""8.94""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""9.3"",""AssetID"":""TRIU6680079"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:27:19.412Z"",""EventDtm"":""2025-11-03T11:27:19.412Z""}}}"
"TRIU8836134","TRIU8836134","TRIU8836134","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.744313","-118.27311","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""TRIU8836134"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""20.6"",""GPSLatitude"":""33.744313"",""LastAssetID"":""TRIU8836134"",""GPSLongitude"":""-118.273110"",""BatteryVoltage"":""8.11""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""9.3"",""AssetID"":""TRIU8836134"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:27:24.706Z"",""EventDtm"":""2025-11-03T11:27:24.706Z""}}}"
"CMAU5274354","CMAU5274354","CMAU5274354","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.745365","-118.271406","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""CMAU5274354"",""ExtPower"":false,""DoorState"":""open"",""DeviceTemp"":""19.3"",""GPSLatitude"":""33.745365"",""LastAssetID"":""CMAU5274354"",""GPSLongitude"":""-118.271406"",""BatteryVoltage"":""8.75""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""16.1"",""AssetID"":""CMAU5274354"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:27:44.498Z"",""EventDtm"":""2025-11-03T11:27:44.498Z""}}}"
"TRIU6680551","TRIU6680551","TRIU6680551","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.739331","-118.270509","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""TRIU6680551"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""29.9"",""GPSLatitude"":""33.739331"",""LastAssetID"":""TRIU6680551"",""GPSLongitude"":""-118.270509"",""BatteryVoltage"":""8.27""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""6.9"",""AssetID"":""TRIU6680551"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:28:55.532Z"",""EventDtm"":""2025-11-03T11:28:55.532Z""}}}"
"TRIU6680654","TRIU6680654","TRIU6680654","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.746016","-118.276388","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""TRIU6680654"",""ExtPower"":false,""DoorState"":""closed"",""DeviceTemp"":""21.8"",""GPSLatitude"":""33.746016"",""LastAssetID"":""TRIU6680654"",""GPSLongitude"":""-118.276388"",""BatteryVoltage"":""8.45""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""12.7"",""AssetID"":""TRIU6680654"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:29:14.474Z"",""EventDtm"":""2025-11-03T11:29:14.474Z""}}}"
"WNGU2127824","WNGU2127824","WNGU2127824","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.741797","-118.268129","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""WNGU2127824"",""ExtPower"":true,""DoorState"":""open"",""DeviceTemp"":""34.3"",""GPSLatitude"":""33.741797"",""LastAssetID"":""WNGU2127824"",""GPSLongitude"":""-118.268129"",""BatteryVoltage"":""8.98""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""7.8"",""AssetID"":""WNGU2127824"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:26:49.439Z"",""EventDtm"":""2025-11-03T11:26:49.439Z""}}}"
"CICU1938143","CICU1938143","CICU1938143","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.746845","-118.2696","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""CICU1938143"",""ExtPower"":true,""DoorState"":""open"",""DeviceTemp"":""27.8"",""GPSLatitude"":""33.746845"",""LastAssetID"":""CICU1938143"",""GPSLongitude"":""-118.269600"",""BatteryVoltage"":""8.58""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""17.6"",""AssetID"":""CICU1938143"",""ReeferAlarms"":[{""Active"":true,""RCAlias"":""TEMP_HIGH_6"",""OemAlarm"":131}]},""MessageData"":{""AppDtm"":""2025-11-03T11:28:20.190Z"",""EventDtm"":""2025-11-03T11:28:20.190Z""}}}"
"TRIU6681460","TRIU6681460","TRIU6681460","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.744612","-118.276556","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""TRIU6681460"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""19.8"",""GPSLatitude"":""33.744612"",""LastAssetID"":""TRIU6681460"",""GPSLongitude"":""-118.276556"",""BatteryVoltage"":""8.47""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""18.7"",""AssetID"":""TRIU6681460"",""ReeferAlarms"":[{""Active"":true,""RCAlias"":""TEMP_HIGH_72"",""OemAlarm"":774}]},""MessageData"":{""AppDtm"":""2025-11-03T11:28:45.715Z"",""EventDtm"":""2025-11-03T11:28:45.715Z""}}}"
"CICU8118070","CICU8118070","CICU8118070","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.745103","-118.271143","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""CICU8118070"",""ExtPower"":true,""DoorState"":""open"",""DeviceTemp"":""30.3"",""GPSLatitude"":""33.745103"",""LastAssetID"":""CICU8118070"",""GPSLongitude"":""-118.271143"",""BatteryVoltage"":""7.87""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""16.2"",""AssetID"":""CICU8118070"",""ReeferAlarms"":[{""Active"":true,""RCAlias"":""TEMP_HIGH_47"",""OemAlarm"":381}]},""MessageData"":{""AppDtm"":""2025-11-03T11:28:55.648Z"",""EventDtm"":""2025-11-03T11:28:55.648Z""}}}"
"RWAU2524979","RWAU2524979","RWAU2524979","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.747975","-118.269204","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""RWAU2524979"",""ExtPower"":true,""DoorState"":""open"",""DeviceTemp"":""26.9"",""GPSLatitude"":""33.747975"",""LastAssetID"":""RWAU2524979"",""GPSLongitude"":""-118.269204"",""BatteryVoltage"":""8.12""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""12.7"",""AssetID"":""RWAU2524979"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:27:28.008Z"",""EventDtm"":""2025-11-03T11:27:28.008Z""}}}"
"CICU4065449","CICU4065449","CICU4065449","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.742763","-118.270195","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""CICU4065449"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""21.9"",""GPSLatitude"":""33.742763"",""LastAssetID"":""CICU4065449"",""GPSLongitude"":""-118.270195"",""BatteryVoltage"":""8.12""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""16.0"",""AssetID"":""CICU4065449"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:27:45.056Z"",""EventDtm"":""2025-11-03T11:27:45.056Z""}}}"
"GESU9465940","GESU9465940","GESU9465940","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.744649","-118.271316","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""GESU9465940"",""ExtPower"":false,""DoorState"":""closed"",""DeviceTemp"":""28.7"",""GPSLatitude"":""33.744649"",""LastAssetID"":""GESU9465940"",""GPSLongitude"":""-118.271316"",""BatteryVoltage"":""7.92""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""19.8"",""AssetID"":""GESU9465940"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:26:31.714Z"",""EventDtm"":""2025-11-03T11:26:31.714Z""}}}"
"APRU5094288","APRU5094288","APRU5094288","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.745159","-118.267883","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""APRU5094288"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""29.8"",""GPSLatitude"":""33.745159"",""LastAssetID"":""APRU5094288"",""GPSLongitude"":""-118.267883"",""BatteryVoltage"":""8.15""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""13.0"",""AssetID"":""APRU5094288"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:26:33.376Z"",""EventDtm"":""2025-11-03T11:26:33.376Z""}}}"
"GESU9460866","GESU9460866","GESU9460866","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.741368","-118.270433","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""GESU9460866"",""ExtPower"":true,""DoorState"":""open"",""DeviceTemp"":""28.1"",""GPSLatitude"":""33.741368"",""LastAssetID"":""GESU9460866"",""GPSLongitude"":""-118.270433"",""BatteryVoltage"":""8.30""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""7.4"",""AssetID"":""GESU9460866"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:27:28.351Z"",""EventDtm"":""2025-11-03T11:27:28.351Z""}}}"
"TITU9930027","TITU9930027","TITU9930027","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.744741","-118.27089","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""TITU9930027"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""26.0"",""GPSLatitude"":""33.744741"",""LastAssetID"":""TITU9930027"",""GPSLongitude"":""-118.270890"",""BatteryVoltage"":""7.88""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""9.2"",""AssetID"":""TITU9930027"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:27:40.416Z"",""EventDtm"":""2025-11-03T11:27:40.416Z""}}}"
"WHLU5476285","WHLU5476285","WHLU5476285","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.742918","-118.272747","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""WHLU5476285"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""25.5"",""GPSLatitude"":""33.742918"",""LastAssetID"":""WHLU5476285"",""GPSLongitude"":""-118.272747"",""BatteryVoltage"":""7.61""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""13.2"",""AssetID"":""WHLU5476285"",""ReeferAlarms"":[{""Active"":true,""RCAlias"":""TEMP_HIGH_19"",""OemAlarm"":203}]},""MessageData"":{""AppDtm"":""2025-11-03T11:27:45.160Z"",""EventDtm"":""2025-11-03T11:27:45.160Z""}}}"
"RWAU2405368","RWAU2405368","RWAU2405368","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.743871","-118.27003","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""RWAU2405368"",""ExtPower"":true,""DoorState"":""open"",""DeviceTemp"":""29.4"",""GPSLatitude"":""33.743871"",""LastAssetID"":""RWAU2405368"",""GPSLongitude"":""-118.270030"",""BatteryVoltage"":""8.25""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""18.7"",""AssetID"":""RWAU2405368"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:28:18.192Z"",""EventDtm"":""2025-11-03T11:28:18.192Z""}}}"
"CGMU2989060","CGMU2989060","CGMU2989060","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.748239","-118.272173","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""CGMU2989060"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""20.2"",""GPSLatitude"":""33.748239"",""LastAssetID"":""CGMU2989060"",""GPSLongitude"":""-118.272173"",""BatteryVoltage"":""8.01""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""11.5"",""AssetID"":""CGMU2989060"",""ReeferAlarms"":[{""Active"":true,""RCAlias"":""TEMP_HIGH_40"",""OemAlarm"":129}]},""MessageData"":{""AppDtm"":""2025-11-03T11:28:53.021Z"",""EventDtm"":""2025-11-03T11:28:53.021Z""}}}"
"TITU7251095","TITU7251095","TITU7251095","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.743721","-118.274215","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""TITU7251095"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""27.4"",""GPSLatitude"":""33.743721"",""LastAssetID"":""TITU7251095"",""GPSLongitude"":""-118.274215"",""BatteryVoltage"":""8.98""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""12.6"",""AssetID"":""TITU7251095"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:28:59.755Z"",""EventDtm"":""2025-11-03T11:28:59.755Z""}}}"
"GSEU9445310","GSEU9445310","GSEU9445310","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.739669","-118.275739","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""GSEU9445310"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""21.9"",""GPSLatitude"":""33.739669"",""LastAssetID"":""GSEU9445310"",""GPSLongitude"":""-118.275739"",""BatteryVoltage"":""8.71""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""15.0"",""AssetID"":""GSEU9445310"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:27:22.115Z"",""EventDtm"":""2025-11-03T11:27:22.115Z""}}}"
"CCLU1031918","CCLU1031918","CCLU1031918","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.745055","-118.272729","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""CCLU1031918"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""31.4"",""GPSLatitude"":""33.745055"",""LastAssetID"":""CCLU1031918"",""GPSLongitude"":""-118.272729"",""BatteryVoltage"":""7.92""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""18.6"",""AssetID"":""CCLU1031918"",""ReeferAlarms"":[{""Active"":true,""RCAlias"":""TEMP_HIGH_84"",""OemAlarm"":881}]},""MessageData"":{""AppDtm"":""2025-11-03T11:29:13.601Z"",""EventDtm"":""2025-11-03T11:29:13.601Z""}}}"
"MYRU4518042","MYRU4518042","MYRU4518042","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.743865","-118.274161","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""MYRU4518042"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""15.4"",""GPSLatitude"":""33.743865"",""LastAssetID"":""MYRU4518042"",""GPSLongitude"":""-118.274161"",""BatteryVoltage"":""7.81""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""13.7"",""AssetID"":""MYRU4518042"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:28:53.751Z"",""EventDtm"":""2025-11-03T11:28:53.751Z""}}}"
"TDRU7151931","TDRU7151931","TDRU7151931","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.74519","-118.2744","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""TDRU7151931"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""17.6"",""GPSLatitude"":""33.745190"",""LastAssetID"":""TDRU7151931"",""GPSLongitude"":""-118.274400"",""BatteryVoltage"":""8.73""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""19.7"",""AssetID"":""TDRU7151931"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:29:01.906Z"",""EventDtm"":""2025-11-03T11:29:01.906Z""}}}"
